step,state,next_state,action,reward,td_error,suddenness,goal_relevance,conduciveness,power,q_values_json
22436,P,E,frwd,-10,-3.756145556098519,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22437,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22438,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -13.335660369103453}"
22439,S1,P,frwd,-5,1.1331671533228371,0.2016251904520061,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
22440,P,E,frwd,-10,-2.6293018892689637,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22441,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22442,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -15.964962258372417}"
22443,S1,P,frwd,-5,0.0833054972233656,0.20159106296547058,0.0833054972233656,0.5416527486116828,0.0,"{""frwd"": -18.999999999999996}"
22444,P,E,frwd,-10,-1.8405113224882743,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22445,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22446,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.805473580860692}"
22447,S1,P,frwd,-5,-0.4386242090154786,0.2015569470299543,0.4386242090154786,0.2806878954922607,0.0,"{""frwd"": -18.999999999999996}"
22448,P,E,frwd,-10,-1.2883579257417916,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22449,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22450,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.093831506602484}"
22451,S1,P,frwd,-5,-0.6548935862611192,0.20152284263959386,0.6548935862611192,0.17255320686944042,0.0,"{""frwd"": -18.999999999999996}"
22452,P,E,frwd,-10,-0.901850548019254,0.0,0.901850548019254,0.04907472599037299,0.0,"{""frwd"": -9.999999999999998}"
22453,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22454,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.99568205462174}"
22455,S1,P,frwd,-5,-0.7019251583479817,0.20148874978852982,0.7019251583479817,0.14903742082600913,0.0,"{""frwd"": -18.999999999999996}"
22456,P,E,frwd,-10,-0.6312953836134777,0.0,0.6312953836134777,0.18435230819326115,0.0,"{""frwd"": -9.999999999999998}"
22457,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22458,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.626977438235215}"
22459,S1,P,frwd,-5,-0.6617973644192254,0.20145466847090665,0.6617973644192254,0.16910131779038728,0.0,"{""frwd"": -18.999999999999996}"
22460,P,E,frwd,-10,-0.4419067685294347,0.0,0.4419067685294347,0.27904661573528267,0.0,"{""frwd"": -9.999999999999998}"
22461,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22462,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.06888420676465}"
22463,S1,P,frwd,-5,-0.5825729825964047,0.2014205986808727,0.5825729825964047,0.20871350870179767,0.0,"{""frwd"": -18.999999999999996}"
22464,P,E,frwd,-10,-0.30933473797060423,0.0,0.30933473797060423,0.3453326310146979,0.0,"{""frwd"": -9.999999999999998}"
22465,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22466,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.378218944735256}"
22467,S1,P,frwd,-5,-0.4913214670695474,0.2013865404125803,0.4913214670695474,0.2543392664652263,0.0,"{""frwd"": -18.999999999999996}"
22468,P,E,frwd,-10,-0.21653431657942263,0.0,0.21653431657942263,0.39173284171028866,0.0,"{""frwd"": -9.999999999999998}"
22469,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22470,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.59475326131468}"
22471,S1,G,frwd,10,-0.40238929242512783,0.7986475063398141,0.40238929242512783,0.2988053537874361,0.0,"{""frwd"": 9.999999999999998}"
22472,G,G,frwd,10,12.178425978394403,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
22473,S,S1,,-1,12.178425978394403,0.0,0.0,0.0,0.0,"{""frwd"": -9.416327282920276}"
22474,S1,G,frwd,10,3.0065025094688993,0.7985125084516566,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
22475,G,G,frwd,10,8.524898184876083,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
22476,S,S1,,-1,8.524898184876083,0.0,0.0,0.0,0.0,"{""frwd"": -0.8914290980441937}"
22477,S1,P,frwd,-5,4.406274266544772,0.2016224438059827,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
22478,P,E,frwd,-10,-6.3625712705867405,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22479,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22480,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -7.254000368630934}"
22481,S1,P,frwd,-5,1.3664977435229206,0.201588374450828,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
22482,P,E,frwd,-10,-4.453799889410719,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22483,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22484,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -11.707800258041654}"
22485,S1,P,frwd,-5,-0.24597754967485022,0.2015543166075351,0.24597754967485022,0.3770112251625749,0.0,"{""frwd"": -18.999999999999996}"
22486,P,E,frwd,-10,-3.117659922587503,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22487,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22488,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -14.825460180629157}"
22489,S1,P,frwd,-5,-1.013952463871021,0.2015202702702703,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
22490,P,E,frwd,-10,-2.182361945811252,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22491,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22492,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.00782212644041}"
22493,S1,P,frwd,-5,-1.2990044500787519,0.20148623543320388,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
22494,P,E,frwd,-10,-1.5276533620678765,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22495,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22496,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.535475488508286}"
22497,S1,P,frwd,-5,-1.3217695228134545,0.20145221209051,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
22498,P,E,frwd,-10,-1.0693573534475134,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22499,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22500,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.6048328419558}"
22501,S1,P,frwd,-5,-1.213965151400247,0.2014182002363667,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
22502,P,E,frwd,-10,-0.748550147413259,0.0,0.748550147413259,0.1257249262933705,0.0,"{""frwd"": -9.999999999999998}"
22503,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22504,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.35338298936906}"
22505,S1,P,frwd,-5,-1.051884145781752,0.20138419986495615,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
22506,P,E,frwd,-10,-0.5239851031892815,0.0,0.5239851031892815,0.23800744840535926,0.0,"{""frwd"": -9.999999999999998}"
22507,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22508,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.877368092558342}"
22509,S1,P,frwd,-5,-0.8777948799083336,0.20135021097046413,0.8777948799083336,0.0611025600458332,0.0,"{""frwd"": -18.999999999999996}"
22510,P,E,frwd,-10,-0.36678957223249675,0.0,0.36678957223249675,0.3166052138837516,0.0,"{""frwd"": -9.999999999999998}"
22511,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22512,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.24415766479084}"
22513,S1,P,frwd,-5,-0.7134896004386089,0.20131623354708061,0.7134896004386089,0.14325519978069556,0.0,"{""frwd"": -18.999999999999996}"
22514,P,E,frwd,-10,-0.2567527005627472,0.0,0.2567527005627472,0.3716236497186264,0.0,"{""frwd"": -9.999999999999998}"
22515,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22516,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.500910365353587}"
22517,S1,P,frwd,-5,-0.5687659494589671,0.20128226758899948,0.5687659494589671,0.21561702527051646,0.0,"{""frwd"": -18.999999999999996}"
22518,P,E,frwd,-10,-0.17972689039392334,0.0,0.17972689039392334,0.41013655480303834,0.0,"{""frwd"": -9.999999999999998}"
22519,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22520,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.68063725574751}"
22521,S1,P,frwd,-5,-0.4466624250276357,0.20124831309041835,0.4466624250276357,0.2766687874861822,0.0,"{""frwd"": -18.999999999999996}"
22522,P,E,frwd,-10,-0.12580882327574655,0.0,0.12580882327574655,0.4370955883621267,0.0,"{""frwd"": -9.999999999999998}"
22523,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22524,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.806446079023257}"
22525,S1,P,frwd,-5,-0.34663207980379623,0.20121437004553888,0.34663207980379623,0.32668396009810186,0.0,"{""frwd"": -18.999999999999996}"
22526,P,E,frwd,-10,-0.08806617629302238,0.0,0.08806617629302238,0.4559669118534888,0.0,"{""frwd"": -9.999999999999998}"
22527,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22528,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.89451225531628}"
22529,S1,P,frwd,-5,-0.26642032346177374,0.2011804384485666,0.26642032346177374,0.36678983826911316,0.0,"{""frwd"": -18.999999999999996}"
22530,P,E,frwd,-10,-0.061646323405115666,0.0,0.061646323405115666,0.46917683829744217,0.0,"{""frwd"": -9.999999999999998}"
22531,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22532,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.956158578721393}"
22533,S1,P,frwd,-5,-0.20313873374262278,0.201146518293711,0.20313873374262278,0.3984306331286886,0.0,"{""frwd"": -18.999999999999996}"
22534,P,E,frwd,-10,-0.0431524263835815,0.0,0.0431524263835815,0.47842378680820924,0.0,"{""frwd"": -9.999999999999998}"
22535,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22536,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.999311005104975}"
22537,S1,G,frwd,10,-0.15384826874340263,0.7988873904248146,0.15384826874340263,0.4230758656282987,0.0,"{""frwd"": 9.999999999999998}"
22538,G,G,frwd,10,12.29979330153149,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
22539,S,S1,,-1,12.29979330153149,0.0,0.0,0.0,0.0,"{""frwd"": -9.699517703573484}"
22540,S1,P,frwd,-5,3.2132504032931206,0.20124726108208324,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
22541,P,E,frwd,-10,-3.720144688927954,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22542,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22543,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -13.419662392501438}"
22544,S1,P,frwd,-5,1.2448362162946371,0.2012133468149646,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
22545,P,E,frwd,-10,-2.6041012822495677,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22546,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22547,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -16.023763674751006}"
22548,S1,P,frwd,-5,0.16827800519886277,0.20117944397641108,0.16827800519886277,0.5841390025994314,0.0,"{""frwd"": -18.999999999999996}"
22549,P,E,frwd,-10,-1.8228708975746974,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22550,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22551,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.846634572325705}"
22552,S1,P,frwd,-5,-0.3743805387059654,0.20114555256064692,0.3743805387059654,0.31280973064701734,0.0,"{""frwd"": -18.999999999999996}"
22553,P,E,frwd,-10,-1.276009628302288,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22554,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22555,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.12264420062799}"
22556,S1,P,frwd,-5,-0.606588976735793,0.2011116725619,0.606588976735793,0.19670551163210348,0.0,"{""frwd"": -18.999999999999996}"
22557,P,E,frwd,-10,-0.8932067398116018,0.0,0.8932067398116018,0.05339663009419909,0.0,"{""frwd"": -9.999999999999998}"
22558,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22559,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.015850940439595}"
22560,S1,G,frwd,10,-0.6657781034641871,0.7989221960255979,0.6657781034641871,0.16711094826790646,0.0,"{""frwd"": 9.999999999999998}"
22561,G,G,frwd,10,11.704755282131877,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
22562,S,S1,,-1,11.704755282131877,0.0,0.0,0.0,0.0,"{""frwd"": -8.311095658307718}"
22563,S1,P,frwd,-5,2.6942392537506756,0.20121232530729083,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
22564,P,E,frwd,-10,-4.136671302507684,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22565,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22566,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -12.4477669608154}"
22567,S1,P,frwd,-5,0.7690662259483986,0.20117845117845112,0.7690662259483986,0.8845331129741993,0.0,"{""frwd"": -18.999999999999996}"
22568,P,E,frwd,-10,-2.895669911755379,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22569,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22570,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -15.343436872570779}"
22571,S1,G,frwd,10,-0.24348451801007281,0.7988554115468777,0.24348451801007281,0.37825774099496356,0.0,"{""frwd"": 9.999999999999998}"
22572,G,G,frwd,10,10.303031061771232,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
22573,S,S1,,-1,10.303031061771232,0.0,0.0,0.0,0.0,"{""frwd"": -5.040405810799546}"
22574,S1,P,frwd,-5,2.611379224071182,0.20127903062941765,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
22575,P,E,frwd,-10,-5.117878256760136,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22576,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22577,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -10.158284067559682}"
22578,S1,P,frwd,-5,0.4461383275245904,0.2012451623759044,0.4461383275245904,0.7230691637622952,0.0,"{""frwd"": -18.999999999999996}"
22579,P,E,frwd,-10,-3.5825147797320946,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22580,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22581,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -13.740798847291778}"
22582,S1,P,frwd,-5,-0.6549821612604526,0.20121130551816957,0.6549821612604526,0.1725089193697737,0.0,"{""frwd"": -18.999999999999996}"
22583,P,E,frwd,-10,-2.507760345812466,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22584,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22585,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -16.248559193104242}"
22586,S1,P,frwd,-5,-1.1355828062516822,0.20117746005046255,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
22587,P,E,frwd,-10,-1.7554322420687267,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22588,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22589,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.00399143517297}"
22590,S1,P,frwd,-5,-1.2688746697347344,0.2011436259670366,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
22591,P,E,frwd,-10,-1.2288025694481082,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22592,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22593,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.232794004621077}"
22594,S1,P,frwd,-5,-1.219988962565303,0.201109803262149,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
22595,P,E,frwd,-10,-0.8601617986136763,0.0,0.8601617986136763,0.06991910069316187,0.0,"{""frwd"": -9.999999999999998}"
22596,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22597,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.09295580323475}"
22598,S1,P,frwd,-5,-1.0862359594214042,0.20107599193006054,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
22599,P,E,frwd,-10,-0.6021132590295739,0.0,0.6021132590295739,0.19894337048521304,0.0,"{""frwd"": -9.999999999999998}"
22600,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22601,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.695069062264324}"
22602,S1,P,frwd,-5,-0.9229357515329674,0.20104219196503614,0.9229357515329674,0.03853212423351632,0.0,"{""frwd"": -18.999999999999996}"
22603,P,E,frwd,-10,-0.4214792813207023,0.0,0.4214792813207023,0.2892603593396489,0.0,"{""frwd"": -9.999999999999998}"
22604,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22605,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.116548343585027}"
22606,S1,G,frwd,10,-0.7598544320296667,0.7989915966386555,0.7598544320296667,0.12007278398516663,0.0,"{""frwd"": 9.999999999999998}"
22607,G,G,frwd,10,12.034964503075507,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
22608,S,S1,,-1,12.034964503075507,0.0,0.0,0.0,0.0,"{""frwd"": -9.08158384050952}"
22609,S1,P,frwd,-5,2.7175423134096195,0.2011426650983028,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
22610,P,E,frwd,-10,-3.9055248478471434,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22611,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22612,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -12.987108688356663}"
22613,S1,P,frwd,-5,0.847787910468005,0.20110887096774188,0.847787910468005,0.9238939552340024,0.0,"{""frwd"": -18.999999999999996}"
22614,P,E,frwd,-10,-2.7338673934930005,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22615,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22616,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -15.720976081849663}"
22617,S1,P,frwd,-5,-0.14469265891550656,0.2010750881908282,0.14469265891550656,0.42765367054224673,0.0,"{""frwd"": -18.999999999999996}"
22618,P,E,frwd,-10,-1.9137071754451003,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22619,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22620,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.634683257294764}"
22621,S1,P,frwd,-5,-0.6179857986110319,0.20104131676184078,0.6179857986110319,0.19100710069448407,0.0,"{""frwd"": -18.999999999999996}"
22622,P,E,frwd,-10,-1.33959502281157,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
22623,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22624,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.974278280106333}"
22625,S1,P,frwd,-5,-0.7942807151868464,0.20100755667506298,0.7942807151868464,0.1028596424065768,0.0,"{""frwd"": -18.999999999999996}"
22626,P,E,frwd,-10,-0.9377165159680995,0.0,0.9377165159680995,0.03114174201595027,0.0,"{""frwd"": -9.999999999999998}"
22627,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22628,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.91199479607443}"
22629,S1,P,frwd,-5,-0.8091799599421786,0.2009738079247817,0.8091799599421786,0.09541002002891069,0.0,"{""frwd"": -18.999999999999996}"
22630,P,E,frwd,-10,-0.65640156117767,0.0,0.65640156117767,0.171799219411165,0.0,"{""frwd"": -9.999999999999998}"
22631,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22632,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.5683963572521}"
22633,S1,P,frwd,-5,-0.7436543934774956,0.20094007050528795,0.7436543934774956,0.1281728032612522,0.0,"{""frwd"": -18.999999999999996}"
22634,P,E,frwd,-10,-0.4594810928243689,0.0,0.4594810928243689,0.27025945358781556,0.0,"{""frwd"": -9.999999999999998}"
22635,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22636,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.02787745007647}"
22637,S1,P,frwd,-5,-0.6446179704968272,0.20090634441087618,0.6446179704968272,0.17769101475158638,0.0,"{""frwd"": -18.999999999999996}"
22638,P,E,frwd,-10,-0.32163676497705823,0.0,0.32163676497705823,0.3391816175114709,0.0,"{""frwd"": -9.999999999999998}"
22639,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22640,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.349514215053528}"
22641,S1,P,frwd,-5,-0.5380745058915842,0.20087262963584496,0.5380745058915842,0.23096274705420788,0.0,"{""frwd"": -18.999999999999996}"
22642,P,E,frwd,-10,-0.22514573548394096,0.0,0.22514573548394096,0.3874271322580295,0.0,"{""frwd"": -9.999999999999998}"
22643,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
22644,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.57465995053747}"
