step,state,next_state,action,reward,td_error,suddenness,goal_relevance,conduciveness,power,q_values_json
16377,P,E,frwd,-10.0,-6.071749101902534,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16378,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16379,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -7.932585428894085}"
16380,S1,G,frwd,10.0,-1.7058732040672655,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16381,G,G,frwd,10.0,8.079775628668225,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16382,S,S1,,-1.0,8.079775628668225,0.0,0.0,0.0,0.0,"{""frwd"": 0.1471901997741396}"
16383,S1,P,frwd,-5.0,0.9874281768933347,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16384,P,E,frwd,-10.0,-6.6741570599322415,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16385,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16386,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -6.526966860158102}"
16387,S1,P,frwd,-5.0,-1.1108226823563707,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16388,P,E,frwd,-10.0,-4.671909941952569,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16389,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16390,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -11.198876802110671}"
16391,S1,P,frwd,-5.0,-2.0389915619766534,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16392,P,E,frwd,-10.0,-3.270336959366798,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16393,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16394,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -14.46921376147747}"
16395,S1,P,frwd,-5.0,-2.3102850724126927,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16396,P,E,frwd,-10.0,-2.2892358715567585,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16397,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16398,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -16.75844963303423}"
16399,S1,P,frwd,-5.0,-2.2352932360092095,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16400,P,E,frwd,-10.0,-1.602465110089731,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16401,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16402,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.36091474312396}"
16403,S1,P,frwd,-5.0,-1.997370844930674,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16404,P,E,frwd,-10.0,-1.1217255770628114,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16405,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16406,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.48264032018677}"
16407,S1,G,frwd,10.0,-1.7010254972584309,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16408,G,G,frwd,10.0,11.544792096056032,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16409,S,S1,,-1.0,11.544792096056032,0.0,0.0,0.0,0.0,"{""frwd"": -7.9378482241307395}"
16410,S1,G,frwd,10.0,1.9263760178542266,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16411,G,G,frwd,10.0,8.08135446723922,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16412,S,S1,,-1.0,8.08135446723922,0.0,0.0,0.0,0.0,"{""frwd"": 0.14350624310848126}"
16413,S1,P,frwd,-5.0,3.5304289186525484,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16414,P,E,frwd,-10.0,-6.673051872932543,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16415,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16416,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -6.529545629824062}"
16417,S1,P,frwd,-5.0,0.6695762373649974,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16418,P,E,frwd,-10.0,-4.671136311052781,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16419,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16420,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -11.200681940876843}"
16421,S1,P,frwd,-5.0,-0.7925034378287525,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16422,P,E,frwd,-10.0,-3.2697954177369466,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16423,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16424,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -14.470477358613788}"
16425,S1,P,frwd,-5.0,-1.4375971692691023,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16426,P,E,frwd,-10.0,-2.2888567924158627,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16427,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16428,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -16.759334151029652}"
16429,S1,P,frwd,-5.0,-1.6243093524406549,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16430,P,E,frwd,-10.0,-1.6021997546911038,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16431,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16432,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.361533905720755}"
16433,S1,P,frwd,-5.0,-1.5696104804750561,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16434,P,E,frwd,-10.0,-1.1215398282837727,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16435,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16436,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.483073734004527}"
16437,S1,P,frwd,-5.0,-1.4015430899691577,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16438,P,E,frwd,-10.0,-0.7850778797986411,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16439,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16440,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.26815161380317}"
16441,S1,P,frwd,-5.0,-1.1930511905240442,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16442,P,E,frwd,-10.0,-0.5495545158590485,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16443,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16444,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.81770612966222}"
16445,S1,P,frwd,-5.0,-0.9835155526487749,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16446,P,E,frwd,-10.0,-0.38468816110133336,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16447,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16448,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.202394290763554}"
16449,S1,G,frwd,10.0,-0.7923266903515017,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16450,G,G,frwd,10.0,12.060718287229065,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16451,S,S1,,-1.0,12.060718287229065,0.0,0.0,0.0,0.0,"{""frwd"": -9.141676003534489}"
16452,S1,P,frwd,-5.0,2.7017652543057955,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16453,P,E,frwd,-10.0,-3.8874971989396525,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16454,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16455,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -13.02917320247414}"
16456,S1,P,frwd,-5.0,0.8416114343003508,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16457,P,E,frwd,-10.0,-2.721248039257757,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16458,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16459,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -15.750421241731898}"
16460,S1,P,frwd,-5.0,-0.14560896658934883,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16461,P,E,frwd,-10.0,-1.9048736274804299,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16462,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16463,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.655294869212327}"
16464,S1,P,frwd,-5.0,-0.6162421560322603,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16465,P,E,frwd,-10.0,-1.3334115392363013,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16466,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16467,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.98870640844863}"
16468,S1,G,frwd,10.0,-0.7913906248163833,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16469,G,G,frwd,10.0,11.396611922534587,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16470,S,S1,,-1.0,11.396611922534587,0.0,0.0,0.0,0.0,"{""frwd"": -7.592094485914041}"
16471,S1,P,frwd,-5.0,2.5231117817128705,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16472,P,E,frwd,-10.0,-4.352371654225787,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16473,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16474,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -11.944466140139827}"
16475,S1,P,frwd,-5.0,0.5910379005580468,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16476,P,E,frwd,-10.0,-3.0466601579580512,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16477,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16478,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -14.991126298097878}"
16479,S1,P,frwd,-5.0,-0.40887171225804086,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16480,P,E,frwd,-10.0,-2.1326621105706356,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16481,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16482,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.123788408668513}"
16483,S1,P,frwd,-5.0,-0.8620289684347,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16484,P,E,frwd,-10.0,-1.4928634773994454,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16485,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16486,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.61665188606796}"
16487,S1,P,frwd,-5.0,-1.0064934168021402,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16488,P,E,frwd,-10.0,-1.0450044341796114,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16489,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16490,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.66165632024757}"
16491,S1,G,frwd,10.0,-0.9866965889899926,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16492,G,G,frwd,10.0,11.598496896074272,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16493,S,S1,,-1.0,11.598496896074272,0.0,0.0,0.0,0.0,"{""frwd"": -8.063159424173298}"
16494,S1,P,frwd,-5.0,2.440906549647058,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16495,P,E,frwd,-10.0,-4.21105217274801,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16496,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16497,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -12.274211596921308}"
16498,S1,P,frwd,-5.0,0.571650498110978,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16499,P,E,frwd,-10.0,-2.947736520923607,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16500,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16501,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -15.221948117844915}"
16502,S1,P,frwd,-5.0,-0.39573351197168966,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16503,P,E,frwd,-10.0,-2.0634155646465246,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16504,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16505,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.28536368249144}"
16506,S1,P,frwd,-5.0,-0.8341356608347448,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16507,P,E,frwd,-10.0,-1.4443908952525675,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16508,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16509,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.729754577744007}"
16510,S1,P,frwd,-5.0,-0.9738805043025134,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16511,P,E,frwd,-10.0,-1.0110736266767972,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16512,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16513,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.740828204420804}"
16514,S1,G,frwd,10.0,-0.9547062322144946,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16515,G,G,frwd,10.0,11.622248461326242,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16516,S,S1,,-1.0,11.622248461326242,0.0,0.0,0.0,0.0,"{""frwd"": -8.118579743094562}"
16517,S1,P,frwd,-5.0,2.4697127220079387,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16518,P,E,frwd,-10.0,-4.194426077071631,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16519,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16520,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -12.313005820166193}"
16521,S1,P,frwd,-5.0,0.5963038645962166,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16522,P,E,frwd,-10.0,-2.9360982539501412,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16523,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16524,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -15.249104074116335}"
16525,S1,G,frwd,10.0,-0.37533382334918686,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16526,G,G,frwd,10.0,10.2747312222349,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16527,S,S1,,-1.0,10.2747312222349,0.0,0.0,0.0,0.0,"{""frwd"": -4.974372851881435}"
16528,S1,P,frwd,-5.0,2.511443753658992,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16529,P,E,frwd,-10.0,-5.137688144435568,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16530,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16531,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -10.112060996317004}"
16532,S1,G,frwd,10.0,0.3708348285636914,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16533,G,G,frwd,10.0,8.7336182988951,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16534,S,S1,,-1.0,8.7336182988951,0.0,0.0,0.0,0.0,"{""frwd"": -1.378442697421903}"
16535,S1,P,frwd,-5.0,2.6176613206962616,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16536,P,E,frwd,-10.0,-6.216467190773428,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16537,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16538,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -7.594909888195331}"
16539,S1,P,frwd,-5.0,0.1539167829785578,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16540,P,E,frwd,-10.0,-4.3515270335414,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16541,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16542,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -11.94643692173673}"
16543,S1,P,frwd,-5.0,-1.0671705509711873,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16544,P,E,frwd,-10.0,-3.0460689234789804,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16545,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16546,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -14.99250584521571}"
16547,S1,P,frwd,-5.0,-1.5694579950191556,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16548,P,E,frwd,-10.0,-2.132248246435286,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16549,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16550,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.124754091650995}"
16551,S1,P,frwd,-5.0,-1.6743276230509365,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16552,P,E,frwd,-10.0,-1.4925737725047006,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16553,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16554,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.617327864155698}"
16555,S1,P,frwd,-5.0,-1.5750242547119246,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16556,P,E,frwd,-10.0,-1.04480164075329,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16557,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16558,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.66212950490899}"
16559,S1,P,frwd,-5.0,-1.3846134213017358,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16560,P,E,frwd,-10.0,-0.7313611485273025,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16561,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16562,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.39349065343629}"
16563,S1,G,frwd,10.0,-1.1666969050135865,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16564,G,G,frwd,10.0,11.818047196030886,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16565,S,S1,,-1.0,11.818047196030886,0.0,0.0,0.0,0.0,"{""frwd"": -8.575443457405406}"
16566,S1,P,frwd,-5.0,2.3741849094188283,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16567,P,E,frwd,-10.0,-4.057366962778377,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16568,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16569,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -12.632810420183784}"
16570,S1,P,frwd,-5.0,0.5664403566430183,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16571,P,E,frwd,-10.0,-2.840156873944864,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16572,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16573,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -15.472967294128647}"
16574,S1,P,frwd,-5.0,-0.3703341063150006,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16575,P,E,frwd,-10.0,-1.988109811761405,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16576,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16577,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.461077105890052}"
16578,S1,P,frwd,-5.0,-0.7960235235960793,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16579,P,E,frwd,-10.0,-1.3916768682329839,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16580,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16581,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.852753974123036}"
16582,S1,G,frwd,10.0,-0.9329692209401613,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16583,G,G,frwd,10.0,11.35582619223691,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16584,S,S1,,-1.0,11.35582619223691,0.0,0.0,0.0,0.0,"{""frwd"": -7.496927781886127}"
16585,S1,P,frwd,-5.0,2.4129946172458525,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16586,P,E,frwd,-10.0,-4.380921665434161,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16587,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16588,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -11.877849447320287}"
16589,S1,P,frwd,-5.0,0.5062473824048738,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16590,P,E,frwd,-10.0,-3.066645165803913,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16591,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16592,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -14.9444946131242}"
16593,S1,P,frwd,-5.0,-0.47362102708364495,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16594,P,E,frwd,-10.0,-2.1466516160627394,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16595,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16596,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.09114622918694}"
16597,S1,P,frwd,-5.0,-0.9111306552954911,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
16598,P,E,frwd,-10.0,-1.5026561312439173,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16599,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
16600,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.593802360430857}"
16601,S1,G,frwd,10.0,-1.0435086141427021,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
16602,G,G,frwd,10.0,11.278140708129257,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
