step,state,next_state,action,reward,td_error,suddenness,goal_relevance,conduciveness,power,q_values_json
146,E,E,frwd,-10,-0.004281840521355917,0.0,0.004281840521355917,0.49785907973932203,0.0,"{""frwd"": -9.998658931380335}"
147,S,S1,,-1,-0.004281840521355917,0.0,0.0,0.0,0.0,"{""frwd"": -5.656874532080269}"
148,S1,G,frwd,10,-2.239902015682957,0.65,1.0,0.0,0.0,"{""frwd"": 9.9321776927151}"
149,G,G,frwd,10,7.378750336657157,0.0,1.0,1.0,0.0,"{""frwd"": 9.9321776927151}"
150,S,S1,,-1,7.378750336657157,0.0,0.0,0.0,0.0,"{""frwd"": 1.7218758045768885}"
151,S1,P,frwd,-5,0.42433117991936214,0.36585365853658536,0.42433117991936214,0.712165589959681,0.0,"{""frwd"": -18.988802077025806}"
152,P,E,frwd,-10,-7.143539302170034,0.0,1.0,0.0,0.0,"{""frwd"": -9.999061251966236}"
153,E,E,frwd,-10,-0.0031059149231417392,0.0,0.0031059149231417392,0.49844704253842914,0.0,"{""frwd"": -9.999061251966236}"
154,S,S1,,-1,-0.0031059149231417392,0.0,0.0,0.0,0.0,"{""frwd"": -5.421663497593146}"
155,S1,P,frwd,-5,-1.6317237856423557,0.3571428571428571,1.0,0.0,0.0,"{""frwd"": -18.99190799194895}"
156,P,E,frwd,-10,-5.001316108548272,0.0,1.0,0.0,0.0,"{""frwd"": -9.999342876376366}"
157,E,E,frwd,-10,-0.0022501790369346963,0.0,0.0022501790369346963,0.49887491048153265,0.0,"{""frwd"": -9.999342876376366}"
158,S,S1,,-1,-0.0022501790369346963,0.0,0.0,0.0,0.0,"{""frwd"": -10.422979606141418}"
159,S1,P,frwd,-5,-2.492561999257683,0.34883720930232553,1.0,0.0,0.0,"{""frwd"": -18.994158170985884}"
160,P,E,frwd,-10,-3.501528824323763,0.0,1.0,0.0,0.0,"{""frwd"": -9.999540013463456}"
161,E,E,frwd,-10,-0.0016283523393678223,0.0,0.0016283523393678223,0.49918582383031607,0.0,"{""frwd"": -9.999540013463456}"
162,S,S1,,-1,-0.0016283523393678223,0.0,0.0,0.0,0.0,"{""frwd"": -13.924508430465181}"
163,S1,P,frwd,-5,-2.690206182047794,0.34090909090909094,1.0,0.0,0.0,"{""frwd"": -18.99578652332525}"
164,P,E,frwd,-10,-2.451509832158263,0.0,1.0,0.0,0.0,"{""frwd"": -9.99967800942442}"
165,E,E,frwd,-10,-0.0011771055470184422,0.0,0.0011771055470184422,0.4994114472264908,0.0,"{""frwd"": -9.99967800942442}"
166,S,S1,,-1,-0.0011771055470184422,0.0,0.0,0.0,0.0,"{""frwd"": -16.376018262623443}"
167,S1,P,frwd,-5,-2.545051982116186,0.33333333333333337,1.0,0.0,0.0,"{""frwd"": -18.99696362887227}"
168,P,E,frwd,-10,-1.7163747010084798,0.0,1.0,0.0,0.0,"{""frwd"": -9.999774606597093}"
169,E,E,frwd,-10,-0.0008500551195350425,0.0,0.0008500551195350425,0.49957497244023247,0.0,"{""frwd"": -9.999774606597093}"
170,S,S1,,-1,-0.0008500551195350425,0.0,0.0,0.0,0.0,"{""frwd"": -18.092392963631923}"
171,S1,P,frwd,-5,-2.24495755675362,0.32608695652173914,1.0,0.0,0.0,"{""frwd"": -18.997813683991804}"
172,P,E,frwd,-10,-1.2016918055882109,0.0,1.0,0.0,0.0,"{""frwd"": -9.999842224617964}"
173,E,E,frwd,-10,-0.0006132954493086373,0.0,0.0006132954493086373,0.49969335227534567,0.0,"{""frwd"": -9.999842224617964}"
174,S,S1,,-1,-0.0006132954493086373,0.0,0.0,0.0,0.0,"{""frwd"": -19.294084769220134}"
175,S1,P,frwd,-5,-1.8959270772363506,0.3191489361702128,1.0,0.0,0.0,"{""frwd"": -18.998426979441113}"
176,P,E,frwd,-10,-0.8413498536830609,0.0,0.8413498536830609,0.07932507315846954,0.0,"{""frwd"": -9.999889557232574}"
177,E,E,frwd,-10,-0.0004420866204611684,0.0,0.0004420866204611684,0.4997789566897694,0.0,"{""frwd"": -9.999889557232574}"
178,S,S1,,-1,-0.0004420866204611684,0.0,0.0,0.0,0.0,"{""frwd"": -20.135434622903194}"
179,S1,P,frwd,-5,-1.5543134145598716,0.3125,1.0,0.0,0.0,"{""frwd"": -18.998869066061573}"
180,P,E,frwd,-10,-0.589064260965667,0.0,0.589064260965667,0.2054678695171665,0.0,"{""frwd"": -9.999922690062801}"
181,E,E,frwd,-10,-0.00031840649848469127,0.0,0.00031840649848469127,0.49984079675075765,0.0,"{""frwd"": -9.999922690062801}"
182,S,S1,,-1,-0.00031840649848469127,0.0,0.0,0.0,0.0,"{""frwd"": -20.72449888386886}"
183,S1,P,frwd,-5,-1.2470667406526406,0.30612244897959184,1.0,0.0,0.0,"{""frwd"": -18.99918747256006}"
184,P,E,frwd,-10,-0.41243095243055766,0.0,0.41243095243055766,0.2937845237847212,0.0,"{""frwd"": -9.99994588304396}"
185,E,E,frwd,-10,-0.000229146653851231,0.0,0.000229146653851231,0.4998854266730744,0.0,"{""frwd"": -9.99994588304396}"
186,S,S1,,-1,-0.000229146653851231,0.0,0.0,0.0,0.0,"{""frwd"": -21.13692983629942}"
187,S1,P,frwd,-5,-0.9843030756130982,0.30000000000000004,0.9843030756130982,0.007848462193450922,0.0,"{""frwd"": -18.99941661921391}"
188,P,E,frwd,-10,-0.28876353629793067,0.0,0.28876353629793067,0.3556182318510347,0.0,"{""frwd"": -9.999962118130773}"
189,E,E,frwd,-10,-0.00016478613113619643,0.0,0.00016478613113619643,0.4999176069344319,0.0,"{""frwd"": -9.999962118130773}"
190,S,S1,,-1,-0.00016478613113619643,0.0,0.0,0.0,0.0,"{""frwd"": -21.42569337259735}"
191,S1,G,frwd,10,-0.766978307729611,0.7058823529411764,0.766978307729611,0.11651084613519452,0.0,"{""frwd"": 9.95252438490057}"
192,G,G,frwd,10,12.11488959570236,0.0,1.0,1.0,0.0,"{""frwd"": 9.95252438490057}"
193,S,S1,,-1,12.11488959570236,0.0,0.0,0.0,0.0,"{""frwd"": -9.310803776894991}"
194,S1,G,frwd,10,2.7341353754289104,0.6923076923076923,1.0,1.0,0.0,"{""frwd"": 9.9667670694304}"
195,G,G,frwd,10,8.484268241814705,0.0,1.0,1.0,0.0,"{""frwd"": 9.9667670694304}"
196,S,S1,,-1,8.484268241814705,0.0,0.0,0.0,0.0,"{""frwd"": -0.8265355350802857}"
197,S1,P,frwd,-5,4.204647188090208,0.3207547169811321,1.0,1.0,0.0,"{""frwd"": -18.999581405345047}"
198,P,E,frwd,-10,-6.381926318919077,0.0,1.0,0.0,0.0,"{""frwd"": -9.99997348269154}"
199,E,E,frwd,-10,-0.00011841872320168534,0.0,0.00011841872320168534,0.49994079063839914,0.0,"{""frwd"": -9.99997348269154}"
200,S,S1,,-1,-0.00011841872320168534,0.0,0.0,0.0,0.0,"{""frwd"": -7.208461853999363}"
201,S1,P,frwd,-5,1.220132925554995,0.31481481481481477,1.0,1.0,0.0,"{""frwd"": -18.999699824068248}"
202,P,E,frwd,-10,-4.467380396298618,0.0,1.0,0.0,0.0,"{""frwd"": -9.99998143788408}"
203,E,E,frwd,-10,-8.504100822683824e-05,0.0,8.504100822683824e-05,0.4999574794958866,0.0,"{""frwd"": -9.99998143788408}"
204,S,S1,,-1,-8.504100822683824e-05,0.0,0.0,0.0,0.0,"{""frwd"": -11.67584225029798}"
205,S1,P,frwd,-5,-0.35209965911213087,0.3090909090909091,0.35209965911213087,0.3239501704439346,0.0,"{""frwd"": -18.999784865076474}"
206,P,E,frwd,-10,-3.1271892384812543,0.0,1.0,0.0,0.0,"{""frwd"": -9.999987006518856}"
207,E,E,frwd,-10,-6.1032237148950225e-05,0.0,6.1032237148950225e-05,0.49996948388142554,0.0,"{""frwd"": -9.999987006518856}"
208,S,S1,,-1,-6.1032237148950225e-05,0.0,0.0,0.0,0.0,"{""frwd"": -14.803031488779235}"
209,S1,P,frwd,-5,-1.09081085576843,0.3035714285714286,1.0,0.0,0.0,"{""frwd"": -18.999845897313623}"
210,P,E,frwd,-10,-2.1890489456409084,0.0,1.0,0.0,0.0,"{""frwd"": -9.999990904563198}"
211,E,E,frwd,-10,-4.377503797634574e-05,0.0,4.377503797634574e-05,0.4999781124810118,0.0,"{""frwd"": -9.999990904563198}"
212,S,S1,,-1,-4.377503797634574e-05,0.0,0.0,0.0,0.0,"{""frwd"": -16.992080434420142}"
213,S1,P,frwd,-5,-1.354610814360946,0.29824561403508776,1.0,0.0,0.0,"{""frwd"": -18.9998896723516}"
214,P,E,frwd,-10,-1.5323460812088892,0.0,1.0,0.0,0.0,"{""frwd"": -9.999993633194238}"
215,E,E,frwd,-10,-3.137925696456989e-05,0.0,3.137925696456989e-05,0.4999843103715177,0.0,"{""frwd"": -9.999993633194238}"
216,S,S1,,-1,-3.137925696456989e-05,0.0,0.0,0.0,0.0,"{""frwd"": -18.52442651562903}"
217,S1,P,frwd,-5,-1.3619610119790622,0.2931034482758621,1.0,0.0,0.0,"{""frwd"": -18.999921051608563}"
218,P,E,frwd,-10,-1.0726507292456031,0.0,1.0,0.0,0.0,"{""frwd"": -9.999995543235967}"
219,E,E,frwd,-10,-2.24811911422762e-05,0.0,2.24811911422762e-05,0.4999887594044289,0.0,"{""frwd"": -9.999995543235967}"
220,S,S1,,-1,-2.24811911422762e-05,0.0,0.0,0.0,0.0,"{""frwd"": -19.597077244874633}"
221,S1,P,frwd,-5,-1.2429884052816564,0.288135593220339,1.0,0.0,0.0,"{""frwd"": -18.999943532799705}"
222,P,E,frwd,-10,-0.750861580393531,0.0,0.750861580393531,0.12456920980323449,0.0,"{""frwd"": -9.999996880265176}"
223,E,E,frwd,-10,-1.6097831686323616e-05,0.0,1.6097831686323616e-05,0.49999195108415684,0.0,"{""frwd"": -9.999996880265176}"
224,S,S1,,-1,-1.6097831686323616e-05,0.0,0.0,0.0,0.0,"{""frwd"": -20.347938825268166}"
225,S1,P,frwd,-5,-1.072824510403413,0.2833333333333333,1.0,0.0,0.0,"{""frwd"": -18.99995963063139}"
226,P,E,frwd,-10,-0.5256074526900264,0.0,0.5256074526900264,0.2371962736549868,0.0,"{""frwd"": -9.999997816185623}"
227,E,E,frwd,-10,-1.1521180700668765e-05,0.0,1.1521180700668765e-05,0.49999423940964965,0.0,"{""frwd"": -9.999997816185623}"
228,S,S1,,-1,-1.1521180700668765e-05,0.0,0.0,0.0,0.0,"{""frwd"": -20.87354627795819}"
229,S1,G,frwd,10,-0.8928911695086963,0.7213114754098361,0.8928911695086963,0.053554415245651854,0.0,"{""frwd"": 9.97673694860128}"
